name,intercept,size (cm),weight (g),is_male,is_sick,age (y),max_speed (m/s)
Herbert der Kuriose,1,11.66095358528514,296.0379932359176,1,0,6.511231779671083,1.9550905673855263
Kunigunde die Gescheite,1,28.43136480835122,477.08335805586535,0,0,6.097434220957695,2.573997850309847
Adalwolf der Haudegen,1,29.80729650211161,514.0408671875224,1,0,1.5689436399249068,1.806124109977766
Herbert der Traurige,1,16.43540480305379,355.2310788947804,1,0,1.6248515939685682,2.179221350610206
Gerda die Gefrässige,1,26.20832931940511,529.4924999085374,0,0,3.7728132181938734,1.8623245731616551
Eva die Gefrässige,1,16.24666970926551,272.61105064175865,0,0,6.168919730788087,1.3326391096421701
Claudia die Gescheite,1,28.71240509266442,428.3137075886428,0,0,9.539345306700348,1.4960848310100516
Peter der Traurige,1,21.70816037176434,478.2241914046825,1,0,3.6519303483975163,1.4414718283086594
Peter der Faule,1,22.495554654293898,460.48982564396186,1,0,4.889304434323451,2.547562083100115
Herbert der Kuriose,1,18.430142810401065,421.90491773332417,1,0,3.704630358655201,2.274040984677524
Gerda die Schnelle,1,19.508805037185418,320.78950624681556,0,0,9.404676710062729,2.501553491065915
Claudia die Gefrässige,1,29.69898154039706,500.00399590289163,0,0,1.25932071506757,1.0785080482312215
Robert der Agile,1,26.46800523560873,380.017669631854,1,0,9.266468026539698,2.0344815008092283
Herbert der Faule,1,17.96762514096777,249.0165848677069,1,1,2.8168323728191003,2.0475540693435303
Mauro der Kuriose,1,27.859059111955077,508.7758573540531,1,0,5.753032598571623,2.2564755759683877
Belinda die Sture,1,20.183575801429424,378.3505061859848,0,0,4.149019608474753,2.648402942355372
Eva die Gescheite,1,19.992387775925994,402.4254573432055,0,0,5.05218340841971,1.9641510600220604
Kunigunde die Lustige,1,20.806859864018477,373.34899449285126,0,0,3.8602095040691706,1.617818357664203
Eva die Listige,1,23.694207792518842,407.9499518159417,0,0,5.343421729233492,2.0234603444378614
Adalwolf der Kuriose,1,13.987296260003346,343.68767936244586,1,0,1.789843476404206,1.7149109849233093
Eva die Sture,1,26.8467841846278,415.55634974787927,0,0,9.230434053171846,1.676395048147869
Claudia die Schnelle,1,11.694032048108623,236.90379047306533,0,0,0.5220740638740795,2.357083600326205
Eva die Listige,1,29.874002019637985,456.9778874426988,0,0,7.990363577636607,2.4688297400118633
Peter der Faule,1,11.173651817400032,261.66631724808093,1,0,4.962988758185837,1.9908064456970234
Sandra die Gescheite,1,28.09962704381608,497.8230444548566,0,0,5.098104283248642,1.2610421462648536
Eva die Gefrässige,1,20.887948737017304,372.7083572539036,0,0,3.4641697954314044,1.8233024066230077
Mauro der Haudegen,1,26.70702149853446,499.7397681265368,1,0,2.8606269400255115,2.7529679736279533
Eva die Schnelle,1,15.426379790768802,355.11925302752263,0,0,2.2144492007598107,1.5441557325136557
Mauro der Faule,1,18.144973361848713,323.86256525027954,1,0,1.7386879379512155,2.903469696477717
Belinda die Lustige,1,18.60952011600207,239.72007434087118,0,0,8.744640282326907,2.7584182369745784
Mauro der Traurige,1,18.706719446353436,389.3552487195144,1,0,6.072654661134139,1.3871625259635603
Claudia die Sture,1,25.087957665220458,396.92981837017413,0,0,2.1545224175372493,1.6213589279638536
Herbert der Haudegen,1,24.592655821603262,411.2735720107903,1,0,0.19779726884728288,2.6337193597261193
Herbert der Traurige,1,29.819517155494182,554.6872953308574,1,0,8.712266081691523,1.6395342770902939
Kasper der Kuriose,1,29.60481300285448,326.62912285746955,1,0,9.301580911821556,1.7122884971564676
Adalwolf der Haudegen,1,25.686021976206575,364.2463165476772,1,0,5.6216944878261135,1.731294879009123
Claudia die Gescheite,1,24.38904102999947,496.7135436139916,0,0,1.4013883022581175,1.1813545790195645
Hanlsli der Haudegen,1,17.355516527514528,301.5455897316663,1,1,4.251497988125256,1.7207505257110254
Hanlsli der Traurige,1,14.148036047542963,253.48443733161184,1,0,7.348326340378017,1.9457745285971495
Peter der Faule,1,20.155725771021373,382.02493302822273,1,0,9.023423310768292,1.3252615967176582
Claudia die Listige,1,28.51392569394601,429.3151602083716,0,1,1.5147775778697503,1.7314320486961217
Claudia die Sture,1,10.797496036273612,178.09174333602704,0,1,5.9054674879530165,1.7137385541070227
Hanlsli der Kuriose,1,13.426047862790885,293.0545174252795,1,0,5.744860852576235,2.104053919419502
Peter der Faule,1,29.063471445022074,423.7495345062214,1,0,6.858355504017655,2.899090578247673
Belinda die Gefrässige,1,11.37830451358422,255.10686055000744,0,0,4.531452379355043,2.403141565445487
Peter der Weise,1,27.80518077999738,425.1694746101667,1,0,0.14616124157287524,2.900244740570286
Kunigunde die Gescheite,1,18.428055904823065,334.73130923955455,0,0,7.618713088741833,2.641013775542191
Belinda die Gefrässige,1,26.78115249989954,476.00262333299855,0,0,5.312042084920434,1.703614503603515
Kunigunde die Gefrässige,1,15.098568897978382,355.77229710613494,0,0,2.9226873900158976,1.9557653670611495
Kasper der Faule,1,11.116824052635845,184.34630704207757,1,0,6.417630825567382,1.5872034407741529
Sandra die Lustige,1,10.829568167165242,311.69980286528954,0,0,7.889576973964071,2.001348507771246
Mauro der Weise,1,13.992172875997273,364.5346704850997,1,0,0.19720501812305558,1.9970428651773862
Robert der Kuriose,1,11.489159149476205,337.19813538339866,1,0,9.776816876263123,1.804127700450561
Kasper der Kuriose,1,18.67966414036144,232.3979414544877,1,0,9.877130521615804,2.2931158762238795
Hanlsli der Haudegen,1,11.838917374333205,163.59903123270698,1,0,8.667529922622963,2.550950475275374
Robert der Haudegen,1,22.27431802589525,409.7038862254007,1,0,6.4441781428573295,1.7880710695968465
Robert der Kuriose,1,10.699669757173604,261.298704888691,1,0,1.276485768035951,2.643714173208763
Claudia die Gescheite,1,21.523781556408693,328.6285553007107,0,0,7.117156227266203,1.7909018075968426
Belinda die Sture,1,22.363823730459828,450.00046526771314,0,0,2.7474576321807076,2.1122763080047173
Eva die Sture,1,18.76141562618911,351.6177198223184,0,0,6.251542780425536,2.129236098366515
Hanlsli der Traurige,1,12.9051026249996,278.0667403562546,1,0,2.348226168590999,1.8025657798209658
Petra die Gescheite,1,28.572534057616362,534.2017458900223,0,0,6.993015790097604,2.379995683590788
Gerda die Listige,1,19.4967141030783,384.2766996146083,0,0,8.334278073385121,2.010770763934392
Sandra die Lustige,1,12.240443425176043,345.9497003793773,0,0,0.5706591626761615,2.311560703375889
Mauro der Haudegen,1,26.889439674491186,584.4334956504199,1,0,4.286037697466841,2.1423131214840363
Claudia die Listige,1,14.278162909061535,282.05325640316096,0,0,6.148280017030733,1.9366695415280686
Peter der Agile,1,27.6169269473904,461.32415807550433,1,0,0.646198898692274,2.671644747917562
Gerda die Schnelle,1,19.395980630127823,325.3330052840433,0,0,7.645874106879504,2.538162579972463
Sandra die Schnelle,1,16.434348020976763,296.3003477623952,0,0,1.6582737398421543,2.9760123367238087
Peter der Haudegen,1,22.11810935984116,313.1985892521996,1,0,7.065272451762644,2.627699890470943
Peter der Haudegen,1,17.194318805707326,410.94317217935196,1,0,0.16456019011486744,1.3542431538791866
Eva die Sture,1,18.56355812139068,210.6370712003365,0,0,2.405765435506847,2.6581891509191524
Kunigunde die Gefrässige,1,28.569566301434303,579.2052499691362,0,0,4.151346571085703,1.8836744031550776
Mauro der Faule,1,27.060415417921398,357.6632855142253,1,0,5.88804629201726,2.011002878013837
Belinda die Lustige,1,24.12663086349954,366.26086119738136,0,0,8.811829490728288,2.2397927415546746
Gerda die Gescheite,1,13.814230286882426,407.5656388888449,0,0,5.871569583045327,2.324515412131951
Mauro der Traurige,1,28.291747398648713,447.6839106505898,1,0,6.083111412913872,1.1929321471992216
Peter der Kuriose,1,17.68967222365857,386.469659973802,1,0,8.207565707907797,1.7445128184918082
Kasper der Haudegen,1,21.677543200750907,369.88795085023173,1,0,5.022004798126366,1.4909300544816355
Peter der Traurige,1,25.799490142020034,341.23911430115027,1,1,2.9794640975394837,2.448465027027763
Petra die Gescheite,1,14.47193571945155,333.5469664899148,0,0,4.524655581590853,2.3320264221775546
Peter der Agile,1,20.668758827174734,409.36339353405714,1,0,8.071676593100209,1.81458114729615
Robert der Haudegen,1,13.086568530333597,318.30380105965463,1,0,8.183052957349407,1.589105817243823
Belinda die Gescheite,1,25.869161007377635,400.26965394472506,0,0,6.562230643465715,1.8576821944796613
Kunigunde die Schnelle,1,17.604442926478953,452.5678901856231,0,0,1.375587363895836,1.93075605914467
Eva die Sture,1,11.546645797680275,264.9913404194034,0,0,4.939163661735799,1.9858584309998673
Eva die Schnelle,1,25.450477217807297,362.0710734216588,0,0,1.0160680739833716,2.8207127939542818
Petra die Schnelle,1,25.88829752634826,400.6097494086029,0,0,2.994709755987329,2.2572455353071272
Hanlsli der Traurige,1,12.695368463953685,290.3762958819103,1,0,8.5669167010494,0.9923084412002454
Kunigunde die Listige,1,15.401154024523105,308.57457628271294,0,0,0.6863180089049903,2.154983737327838
Sandra die Gescheite,1,11.397220899569193,248.41989311031364,0,0,0.09723516025749723,2.004455572338544
Adalwolf der Agile,1,16.198699237608665,357.28949578187246,1,0,3.1496030283679355,2.58749943108401
Herbert der Weise,1,25.529989425227946,434.5866841517822,1,0,8.034048297929125,2.84315986234076
Kasper der Haudegen,1,21.548825775675486,349.4544841452445,1,0,3.1715847366823304,2.173706860130556
Robert der Kuriose,1,27.11637717603456,467.772268872494,1,0,7.026064213676709,2.2768515349046243
Robert der Traurige,1,21.735556202407068,376.0728686875661,1,0,6.211623678257141,2.3273673520489697
Kunigunde die Sture,1,10.569276478555054,259.74716710630815,0,0,3.4843123286816704,1.7337310136564748
Adalwolf der Weise,1,13.346168170047239,142.0314483320149,1,1,7.1107363988258285,2.4135697315988174
Herbert der Weise,1,29.19579944791083,340.0187421667146,1,1,5.739107568757395,2.8824173358594143
Gerda die Schnelle,1,16.459397633311752,419.35452342275767,0,0,0.8328206071584177,2.1398123520029597
Kunigunde die Gefrässige,1,14.576247097309547,247.82814577005988,0,0,9.630780074625502,2.325179366969753
Claudia die Gescheite,1,11.998268326543759,157.481403489435,0,0,9.42682707161786,1.9365967640187218
Eva die Lustige,1,14.024938070169672,224.05034588026743,0,0,9.052342236160428,1.5244210788415995
Hanlsli der Agile,1,12.56668501904161,340.6903958661535,1,0,1.2057975500489526,2.26867173428691
Herbert der Weise,1,14.926170946381486,236.34406771707592,1,0,8.902036978788969,2.063803904377719
Kunigunde die Schnelle,1,17.86308596774375,300.1432460331722,0,0,6.674744496181388,2.065302904325073
Mauro der Kuriose,1,19.513471925022273,337.5806073165778,1,0,3.0166240706906766,1.772568282346026
Herbert der Haudegen,1,23.602263341057725,384.9656803347331,1,0,5.96230175791852,2.430683776081436
Kunigunde die Gefrässige,1,19.12356588976162,339.24806070202715,0,0,2.246424743029146,1.0130003892985817
Peter der Agile,1,20.46054524750392,288.91902845113583,1,0,9.773942891154356,1.8951969305273557
Peter der Traurige,1,13.26523647275945,241.64120530503413,1,0,7.963039166356106,2.009643422353939
Peter der Agile,1,27.447236824453224,478.40192157647357,1,0,6.020506689752506,2.2664685407628813
Gerda die Lustige,1,24.47306577198096,396.8050468786933,0,0,9.085069141493383,2.31917126898041
Herbert der Kuriose,1,26.982067608505474,530.8004367898942,1,0,2.747141631361761,2.0411608863817188
Hanlsli der Haudegen,1,13.655867720792703,385.6638346980343,1,0,5.226225861361019,2.1169597677659233
Kunigunde die Lustige,1,27.918937066686958,413.8168208626532,0,0,8.697508215637818,2.781155737059985
Adalwolf der Traurige,1,26.397470291645615,400.7864208352866,1,0,5.109090575247523,2.379240998848834
Herbert der Haudegen,1,18.927930634139198,361.33483616349065,1,0,1.794851025899089,2.2534379006808525
Petra die Gescheite,1,28.61026124190583,434.9439994142474,0,0,5.573289017319356,1.741295946725846
Adalwolf der Traurige,1,24.547720677832547,556.9340966520451,1,0,1.1796791964986308,2.041934320319771
Belinda die Gefrässige,1,25.80625089713891,451.05755181091314,0,0,6.461519886851872,2.5974031882668216
Kunigunde die Lustige,1,19.916748722563614,391.0396419908858,0,0,5.22068826120176,1.7195066053506163
Gerda die Listige,1,27.034895088916315,540.1920226060565,0,0,0.9625301831975464,2.8457283331947383
Herbert der Weise,1,11.145081833063761,300.93470340734916,1,0,2.4217903821809905,2.5288588333454327
Adalwolf der Traurige,1,23.40371249095719,420.38940250387566,1,0,6.813633424477282,1.6322900737781918
Belinda die Gefrässige,1,20.681761873652412,274.0812293447651,0,1,5.0321382757859014,1.0930633803303174
Kasper der Traurige,1,24.62358581786212,349.7856837994279,1,0,8.141855663536763,1.9163925772589352
Hanlsli der Weise,1,17.07094463226521,316.71603976654995,1,0,7.991975074812959,2.061258452560145
Kunigunde die Sture,1,23.08194694829461,376.54643792866403,0,0,4.881979508005227,2.521176458515088
Belinda die Schnelle,1,25.88517977907424,301.13415323425136,0,1,7.036896144353096,1.6624511934003652
Sandra die Lustige,1,29.62706485325643,521.1113332225899,0,0,1.3362274768426763,2.0559702522939833
Adalwolf der Haudegen,1,20.93168074633438,375.70917005820456,1,0,1.415023989868458,3.279616593704315
Robert der Agile,1,14.303890466407939,218.02403378143964,1,1,2.4995981225841266,2.2947024853958395
Claudia die Schnelle,1,19.510902619257635,315.102705009191,0,0,3.018082341920476,1.9745277965504882
Adalwolf der Weise,1,24.525448083554025,387.31815076535275,1,0,1.7737038066025246,1.8268313075428577
Sandra die Gefrässige,1,28.563620595356102,361.0512224350899,0,1,0.9188471169783741,1.5371419738942604
Belinda die Lustige,1,29.79505469661142,501.89679272465855,0,0,3.183837755459209,2.0769305995464133
Kasper der Haudegen,1,13.603521800036585,289.9279666533998,1,0,9.16992734990173,1.8661629105377768
Kasper der Faule,1,29.514055303976992,504.08129249625387,1,0,0.8207530061813872,2.3072394653245953
Claudia die Schnelle,1,11.850897386875639,184.2212929953914,0,0,9.257453284417673,2.1901246908763605
Kunigunde die Schnelle,1,14.891165148776578,357.69601774387013,0,0,6.762109445747562,2.3228283894107715
Belinda die Listige,1,16.611777621735545,415.58705340094144,0,0,1.499993250829953,1.8025711034351033
Claudia die Sture,1,15.940993540274391,231.729245938146,0,0,8.297687616633034,1.7489421011129451
Mauro der Haudegen,1,22.327419474939546,395.60038859035734,1,0,3.0737865605708894,2.6401501376564975
Kasper der Haudegen,1,20.595051011932156,294.96247731782097,1,0,7.127889373655155,2.0764833567457255
Herbert der Kuriose,1,26.336936518003938,512.8611014941873,1,0,1.5637856305716547,1.428288848350911
Kunigunde die Gefrässige,1,10.808469701958517,208.27161198588345,0,1,7.304016021302226,1.668105910187843
Claudia die Gescheite,1,15.329567503242687,305.5536537766102,0,0,2.609063920994731,2.4181508237752594
Eva die Sture,1,20.752499868648915,316.2238702244426,0,0,8.36248802418529,2.9206132655464825
Sandra die Lustige,1,14.04342741652483,323.19246750161443,0,0,1.4475583316635754,1.894591559245283
Adalwolf der Haudegen,1,29.84075268619566,458.091748346604,1,0,9.817422795686138,1.833179186404266
Hanlsli der Haudegen,1,10.766061112079212,277.97361097592994,1,0,4.698783859819295,1.6229270139929541
Eva die Sture,1,19.88023697561943,371.54798946311735,0,0,4.657914992954575,3.010821583112154
Hanlsli der Haudegen,1,28.61701531669546,485.81199418967077,1,0,1.7712502695740395,1.9725126206736279
Hanlsli der Faule,1,22.871376366848075,326.3072536407029,1,0,9.446188955290875,1.705505748736816
Herbert der Haudegen,1,14.387976991183473,261.1621360986697,1,0,8.847978639061662,1.4817477604576559
Sandra die Gescheite,1,29.66628534269978,482.8753958623399,0,0,6.186203007668377,2.1374586283228436
Peter der Weise,1,18.499160144498745,299.6455578770549,1,0,5.761612274340926,1.8730006409930513
Herbert der Weise,1,28.032764589274763,496.11445740918583,1,0,5.864329085018301,1.5724717079268222
Belinda die Schnelle,1,16.38081582415784,241.10618739691444,0,0,6.579794268867464,1.9158045498956513
Gerda die Gefrässige,1,23.522475412723594,362.7741051727191,0,0,9.386945632598046,2.6028605645298937
Petra die Schnelle,1,19.459020715130617,349.2963452161103,0,0,4.383292261942286,2.550816835558378
Herbert der Kuriose,1,25.304389145068725,347.7196024386923,1,1,6.27047458175878,1.8308720984501434
Eva die Lustige,1,13.894989755210283,175.00959587312852,0,1,5.274942730579571,1.8642499243875474
Belinda die Schnelle,1,21.7112276148098,421.98378211698713,0,0,8.583290508343126,2.496839965437659
Robert der Traurige,1,27.852563063088628,550.8072299308444,1,0,2.7731516496620867,2.0437824784377385
Petra die Listige,1,11.252572763360842,263.69063513711137,0,0,4.642897239173389,1.523473528181825
Kunigunde die Schnelle,1,12.793631099001022,232.60670375174206,0,0,7.6422806824168195,2.2389966885682275
Gerda die Gescheite,1,16.360365831099465,331.87871629556935,0,0,5.9475540066053725,1.8164832628924463
Peter der Haudegen,1,16.136363829364655,234.9578191240364,1,0,6.044975919637082,1.9457869050960541
Kunigunde die Gescheite,1,26.17613324264654,442.10440675597516,0,0,6.065765786765064,1.5438080361358366
Claudia die Lustige,1,20.056866234069663,313.6341299530031,0,1,9.758986642173117,2.6714835518201103
Mauro der Traurige,1,26.449511469106003,433.74499693754916,1,0,5.602751751670181,1.6848687815061445
Gerda die Gefrässige,1,19.708148156236113,388.49538852642604,0,0,6.649322860700849,2.5768673695815285
Petra die Lustige,1,24.233168304892352,450.93888971159134,0,0,3.433954893855441,1.5241193745914363
Claudia die Lustige,1,20.134407155601977,279.16504794504453,0,0,9.131357525500903,2.336703749079098
Herbert der Haudegen,1,29.513526358320096,336.26974921099287,1,1,3.422857544009382,1.4167277226674284
Claudia die Gescheite,1,25.37280187598038,450.3372791500144,0,0,2.432753327521573,1.3736186234060292
Robert der Agile,1,14.032850560928127,282.8975408155711,1,0,1.474922792597353,1.7381029140216915
Peter der Weise,1,28.860639422979894,548.2626713306602,1,0,8.001546800053044,1.222431279772122
Sandra die Lustige,1,20.67714969242534,350.36100776198043,0,0,4.984444492318182,2.3115580968197142
Herbert der Haudegen,1,15.128915937559542,396.7861799540689,1,0,0.3442831729059226,1.8707666294231213
Petra die Gefrässige,1,19.34939255381492,199.8883062625576,0,1,2.8054896401227483,1.7329458896773717
Robert der Faule,1,27.03839051539959,440.981718681509,1,0,9.972958623025912,1.9525515658016004
Gerda die Lustige,1,20.954042084175708,330.79470467687463,0,0,1.1500829961884673,1.1950696808164365
Kasper der Faule,1,29.19639058458258,518.5204109874985,1,0,9.41944655789341,2.137083282230125
Claudia die Sture,1,12.068123409021252,198.18193811284414,0,0,4.6231110364023,1.6734548243196974
Peter der Kuriose,1,24.166569117907635,446.1588901837363,1,0,7.594362466876181,2.0751081422238107
Belinda die Lustige,1,18.506485593131288,366.5681394003257,0,0,3.460911739731185,2.285041285685461
Mauro der Kuriose,1,22.56182509449745,350.58370716065235,1,0,4.9739355357803925,2.4374309844770563
Kasper der Weise,1,22.91900660734078,598.8781560482978,1,0,2.0149503219489984,1.8194434759528444
Adalwolf der Weise,1,11.180731971816883,177.96929423014186,1,0,8.480637832657619,1.9391296580436086
Hanlsli der Weise,1,11.095445031287902,327.8026793783471,1,0,1.3690051229729672,1.5376773535052173
Kunigunde die Listige,1,16.17127209598333,402.36175318698884,0,0,1.7385885892369002,3.3229890944055174
Eva die Lustige,1,25.84752897059395,422.409576825875,0,0,8.678814506489642,2.547320533295966
Adalwolf der Faule,1,29.200873882156607,554.2999253077483,1,0,4.435807868004406,1.1612961183101396
Sandra die Gescheite,1,26.443549811952842,330.7895951942713,0,0,7.279664112325315,1.688409352275006
Gerda die Lustige,1,14.828475114553843,211.50166825245017,0,0,4.282697603486926,3.2993357881285954
Kunigunde die Gescheite,1,29.96928904525288,442.3488128358182,0,1,3.974769798491492,1.4597349416206158
Kunigunde die Sture,1,24.61831727506768,338.19774438453743,0,1,8.172762409813028,2.5857617161280215
Claudia die Schnelle,1,21.85197213481637,404.62070645926326,0,0,5.179522041800824,2.4654285046881808
Claudia die Gefrässige,1,28.32166126404282,524.5721065118743,0,0,0.9160587013315014,1.5649550189323387
Sandra die Lustige,1,22.780960202583497,344.8764921367174,0,0,3.4995550701262768,2.649287786097896
Kasper der Weise,1,10.64477874589068,255.39427768205127,1,0,0.03712463754642181,1.70065932925188
Hanlsli der Faule,1,11.862576287877431,201.32857158155377,1,0,0.2527981795745926,1.7234125880296742
Adalwolf der Kuriose,1,19.71857116022646,347.7039695379902,1,0,6.279715321785256,1.9850682147295482
Claudia die Schnelle,1,23.41192343972093,366.79152730402035,0,1,9.318921014361104,2.2114283980462166
Hanlsli der Weise,1,20.04652911584185,340.6159873147063,1,0,9.047259418031834,2.3112579486642515
Robert der Kuriose,1,11.055014437210405,227.23468210163213,1,0,8.389955132140479,2.5607105437479336
Herbert der Haudegen,1,11.684735986765858,270.43095527288335,1,0,5.278939349562421,1.1742377011199343
Claudia die Sture,1,10.13377232957475,267.02735583042,0,0,0.4585762253609238,1.5223210851967601
Adalwolf der Kuriose,1,24.47224307566694,400.7157281791914,1,0,3.7604566561642416,2.602744261242707
Petra die Listige,1,23.153967096148936,405.1276466723348,0,0,4.424047541969856,1.2098202684216481
Petra die Gescheite,1,18.26103077445383,355.25766917636014,0,0,8.770396815950978,3.0961918165076034
Kasper der Traurige,1,29.378353375361726,364.54290213310384,1,0,7.496144923753803,1.8179057810321095
Sandra die Gefrässige,1,18.456243005855487,329.44954581275056,0,0,0.6170584395206191,2.001825622606911
Petra die Lustige,1,23.32945545150572,415.93923889616474,0,0,3.535093388801881,2.5108392142294687
Eva die Schnelle,1,18.988532542729757,206.1534006522201,0,1,9.769686955178988,2.748027337784282
Adalwolf der Faule,1,24.612687877073157,369.66495396498345,1,0,3.118031296832454,1.4765694899618222
Eva die Gefrässige,1,10.185392397215086,150.6028882224418,0,1,5.316222145801767,2.198582798198265
Mauro der Faule,1,29.74869720288376,493.01927839056907,1,0,5.959478805456059,1.0682151324928164
Kasper der Agile,1,25.75938193128436,418.88536475530844,1,0,6.201782818780143,1.7034213769026765
Kasper der Kuriose,1,10.41938268817603,221.33273763150316,1,0,7.177560115545201,1.6340623751246335
Kasper der Faule,1,17.090290301594905,282.95435997668056,1,0,9.541349425877435,2.311635449428683
Eva die Gescheite,1,16.976200682754964,357.42806440639947,0,0,0.6332661116881755,1.5986222996081048
Kasper der Weise,1,16.88945373097697,298.6000216379505,1,0,0.4847335737735359,2.8201959374436854
Mauro der Agile,1,14.406743895670168,311.6808423717049,1,0,7.373750725728056,1.9902898159914684
Mauro der Weise,1,29.05049922173219,474.10298080705445,1,0,6.6493935434117,0.8432291700928425
Herbert der Kuriose,1,23.62346037726177,401.58712408984997,1,0,7.7033709576767775,1.511440683027948
Claudia die Gescheite,1,24.844791792105674,376.496924706631,0,0,7.043330784676762,1.9019485171823558
Belinda die Schnelle,1,16.723003052846543,365.70103275799846,0,0,5.52332922210897,2.0520414733016232
Hanlsli der Faule,1,15.393662917376096,339.414253166151,1,0,6.609996665592889,1.5361467285199055
Hanlsli der Agile,1,21.52108617401107,384.04505350576756,1,0,4.817883526019932,1.4011142117908784
Peter der Agile,1,29.687747892192565,557.1156484554024,1,0,0.3180083820269808,2.5603103289362332
Gerda die Listige,1,29.18015198072348,388.69601780012533,0,1,8.092129746149915,1.6107682241302168
Kasper der Faule,1,21.523467422364604,451.62379678567066,1,0,4.697916910577167,1.7718760311578778
Adalwolf der Weise,1,20.41406835046883,322.10618380959806,1,0,7.379986392917254,2.2105674516648013
Claudia die Gefrässige,1,13.412762196435573,221.63216153628468,0,0,5.461736477564461,1.9365477119539711
Petra die Sture,1,29.491511527118192,439.6496636726653,0,0,4.343573677663434,2.1064056629192356
Kasper der Weise,1,17.626522994883192,389.01506636853685,1,0,4.122296309287632,2.0708718890034246
Mauro der Agile,1,20.328328726360247,280.3668308333671,1,1,4.715868991396873,1.9726717276400398
Claudia die Listige,1,20.898251240825363,341.68941090459475,0,0,7.824451026341661,1.154830576060196
Hanlsli der Haudegen,1,17.44575041871755,224.05992123171163,1,0,1.3725068460204715,1.9318580393006979
Gerda die Sture,1,16.433873718176102,282.86793560049813,0,1,1.3921546806300011,1.6312609277448011
Eva die Schnelle,1,29.856201304675693,442.9968668624148,0,0,9.13567331715139,2.2095348416328293
Eva die Gefrässige,1,18.8205303981719,326.66670709132455,0,0,0.9966254402944219,1.6873406043040537
Sandra die Schnelle,1,11.533514313517372,317.31922683253106,0,0,0.38013368678474935,2.6212148724879314
Eva die Schnelle,1,10.733247289601644,240.2823837504822,0,0,6.634964461713178,1.9125032177455459
Robert der Faule,1,10.39804746624986,307.03840623532665,1,0,0.8236378024584634,1.0159200219259539
Adalwolf der Faule,1,14.13848583923455,381.77421910132074,1,0,4.489436814914571,1.2341301651941246
Gerda die Gescheite,1,20.481662857437954,418.7046357121575,0,0,3.2101500018276576,1.8418324749774309
Petra die Sture,1,27.84133573696644,416.2901326469878,0,0,9.602627085248303,2.486967284279637
Robert der Traurige,1,19.919669621960946,334.4210639149504,1,0,3.355819656197667,1.640270447175644
Petra die Gescheite,1,12.160306966438073,261.90823307914104,0,0,5.289421883571145,2.8963000307719273
Herbert der Traurige,1,27.113630051500593,401.6012938593791,1,0,3.3528981436941274,1.4847276617574359
Herbert der Haudegen,1,20.261260750501354,313.4003480395655,1,0,7.177705757001361,1.9802418146188163
Kunigunde die Listige,1,25.765942875937725,410.7143321142169,0,1,7.167607665468843,1.2808145613128943
Sandra die Lustige,1,21.89492368196112,380.48271432981255,0,0,8.510502331982003,1.6938804369661833
Hanlsli der Agile,1,14.167744247660025,356.6995084040392,1,0,8.150839675540245,1.4762413269214725
Claudia die Listige,1,25.596826797569214,486.46004390301,0,0,4.05196672105205,2.6348427284764684
Herbert der Faule,1,12.075961246007022,262.51698195592405,1,0,8.175834454612193,2.1207046604585815
Hanlsli der Kuriose,1,14.874914882753806,339.3319705418639,1,0,3.4329059090546887,2.0648928398455397
Hanlsli der Faule,1,22.154208471022663,314.7675952679114,1,0,9.20596661923984,2.1045035822732943
Adalwolf der Kuriose,1,25.234926887123713,475.2093499981757,1,0,1.328585993248863,2.2026126968267294
Eva die Schnelle,1,19.952221917654292,337.6788822281142,0,0,5.581685572852906,1.9267302291591908
Kasper der Traurige,1,21.674886534011357,376.1563478139655,1,0,1.3254464901052643,2.315655479465441
Kasper der Haudegen,1,27.52850339382378,437.9130914238714,1,0,3.06649442913302,1.6557446962518563
Petra die Gescheite,1,15.310588890127619,286.85347826725626,0,0,3.6644502695728667,2.4042234809138945
Sandra die Schnelle,1,22.13680247016275,285.3316174074371,0,0,9.642376927539962,1.3575333595668773
Eva die Listige,1,13.081812619842992,299.23174365022464,0,0,8.142962933326167,1.9378640020990179
Herbert der Weise,1,15.417043643002984,341.91622606606904,1,0,3.201147897645593,2.3160834305452713
Belinda die Schnelle,1,14.768841826228867,319.67827381678626,0,0,6.803187129962485,0.982678644565802
Gerda die Sture,1,28.886493412668422,661.0729263262007,0,0,0.11725682979403795,2.4209160324501835
Eva die Schnelle,1,18.696933088834797,319.25136584059476,0,0,2.6315811249933887,2.1665918787271283
Peter der Weise,1,12.635772259961245,285.22915621903246,1,0,4.136395304737146,1.7942822551211615
Claudia die Gescheite,1,11.638056422461533,298.67211438474857,0,0,0.011160728485820615,2.4892045344677056
Gerda die Lustige,1,10.272208217591146,304.55443784441394,0,0,0.37722460528048396,2.671710009156798
Adalwolf der Faule,1,28.917478497298678,485.27558490253534,1,0,7.682477121251374,2.3038191109747066
Belinda die Schnelle,1,23.970883471261512,449.4027218511924,0,0,3.236561657547866,1.8316606069972756
Adalwolf der Kuriose,1,16.878654752011695,329.24295907244226,1,0,4.096527857186776,2.271950779352501
Claudia die Lustige,1,25.94682785143167,519.3940084940385,0,0,5.266025544578214,1.7158910341967246
Kunigunde die Gescheite,1,22.019034624576257,297.79001629963227,0,1,5.150720750143586,1.9459554546893665
